program_code,program_name,requirement_group_id,requirement_type,group_label,n_required,course_id
KELLEY-MAJORBUSINESSANALYTICS,"Major,Business Analytics,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,required",KELLEY-MAJORBUSINESSANALYTICS-G01,POOL,program_core_electives list,,BUS-M304
KELLEY-MAJORBUSINESSANALYTICS,"Major,Business Analytics,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,required",KELLEY-MAJORBUSINESSANALYTICS-G01,POOL,program_core_electives list,,BUS-M432
KELLEY-MAJORBUSINESSANALYTICS,"Major,Business Analytics,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,required",KELLEY-MAJORBUSINESSANALYTICS-G01,POOL,program_core_electives list,,BUS-S326
KELLEY-MAJORBUSINESSANALYTICS,"Major,Business Analytics,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,required",KELLEY-MAJORBUSINESSANALYTICS-G01,POOL,program_core_electives list,,BUS-K303
KELLEY-MAJORBUSINESSANALYTICS,"Major,Business Analytics,BUS-S364,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,required",KELLEY-MAJORBUSINESSANALYTICS-G01,POOL,program_core_electives list,,BUS-K304
KELLEY-MAJORDIGITALTECHNOLOGY,"Major,Digital Technology Management,BUS-S307,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,required",KELLEY-MAJORDIGITALTECHNOLOGY-G01,POOL,program_core_electives list,,BUS-S310
KELLEY-MAJORDIGITALTECHNOLOGY,"Major,Digital Technology Management,BUS-S307,3 credits,) P: BUS-K201 or BUS-K204 with a C or higher,required",KELLEY-MAJORDIGITALTECHNOLOGY-G01,POOL,program_core_electives list,,BUS-S302
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-D312,3 credits,) P: BUS-271 or BUS-272 with a grade of C or higher,required",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-D365
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-D312,3 credits,) P: BUS-271 or BUS-272 with a grade of C or higher,required",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-D496
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-L314,3 credits,) P: BUS-L 201 or BUS-L 293 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L318
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-L314,3 credits,) P: BUS-L 201 or BUS-L 293 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L355
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-W326
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L304
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L305
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L201
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L293
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L360
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L375
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L413
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L302
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L313
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L314
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L318
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L319
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L310
KELLEY-MAJORINTERNATIONALBUSI,"Major,International Business,BUS-M401,3 credits,) P: BUS-M 370 or BUS-M 304 with grade of C or higher,elective",KELLEY-MAJORINTERNATIONALBUSI-G01,POOL,program_core_electives list,,BUS-L315
KELLEY-MAJORLAWETHICSANDDECIS,"Major,""Law, Ethics and Decision Making (LEAD)"",BUS-L355,3 credits,),elective",KELLEY-MAJORLAWETHICSANDDECIS-G01,POOL,program_core_electives list,,BUS-L408
KELLEY-MAJORLAWETHICSANDDECIS,"Major,""Law, Ethics and Decision Making (LEAD)"",BUS-L355,3 credits,),elective",KELLEY-MAJORLAWETHICSANDDECIS-G01,POOL,program_core_electives list,,BUS-L201
KELLEY-MAJORLAWETHICSANDDECIS,"Major,""Law, Ethics and Decision Making (LEAD)"",BUS-L355,3 credits,),elective",KELLEY-MAJORLAWETHICSANDDECIS-G01,POOL,program_core_electives list,,BUS-L293
KELLEY-MAJORLAWETHICSANDDECIS,"Major,""Law, Ethics and Decision Making (LEAD)"",BUS-L355,3 credits,),elective",KELLEY-MAJORLAWETHICSANDDECIS-G01,POOL,program_core_electives list,,BUS-M429
KELLEY-MAJORLAWETHICSANDDECIS,"Major,""Law, Ethics and Decision Making (LEAD)"",BUS-L355,3 credits,),elective",KELLEY-MAJORLAWETHICSANDDECIS-G01,POOL,program_core_electives list,,BUS-M370
KELLEY-MAJORLAWETHICSANDDECIS,"Major,""Law, Ethics and Decision Making (LEAD)"",BUS-L355,3 credits,),elective",KELLEY-MAJORLAWETHICSANDDECIS-G01,POOL,program_core_electives list,,BUS-M304
KELLEY-MAJORLAWETHICSANDDECIS,"Major,""Law, Ethics and Decision Making (LEAD)"",BUS-L355,3 credits,),elective",KELLEY-MAJORLAWETHICSANDDECIS-G01,POOL,program_core_electives list,,BUS-Z447
KELLEY-MAJORLAWETHICSANDDECIS,"Major,""Law, Ethics and Decision Making (LEAD)"",BUS-L355,3 credits,),elective",KELLEY-MAJORLAWETHICSANDDECIS-G01,POOL,program_core_electives list,,BUS-Z370
KELLEY-MAJORLAWETHICSANDDECIS,"Major,""Law, Ethics and Decision Making (LEAD)"",BUS-L355,3 credits,),elective",KELLEY-MAJORLAWETHICSANDDECIS-G01,POOL,program_core_electives list,,BUS-J304
KELLEY-MAJORLAWETHICSANDDECIS,"Major,""Law, Ethics and Decision Making (LEAD)"",BUS-L355,3 credits,),elective",KELLEY-MAJORLAWETHICSANDDECIS-G01,POOL,program_core_electives list,,BUS-Z448
KELLEY-MAJORLAWETHICSANDDECIS,"Major,""Law, Ethics and Decision Making (LEAD)"",BUS-L355,3 credits,),elective",KELLEY-MAJORLAWETHICSANDDECIS-G01,POOL,program_core_electives list,,BUS-Z449
KELLEY-MAJORPROFESSIONALSALES,"Major,Professional Sales,BUS-Z404,3 credits,) P: BUS-Z 370 or BUS-J 304 with a grade of C or higher,elective",KELLEY-MAJORPROFESSIONALSALES-G01,POOL,program_core_electives list,,BUS-G316
KELLEY-MAJORSUSTAINABLEBUSINE,"Major,Sustainable Business,BUS-G455,3 credits,),elective",KELLEY-MAJORSUSTAINABLEBUSINE-G01,POOL,program_core_electives list,,BUS-L302
KELLEY-MAJORSUSTAINABLEBUSINE,"Major,Sustainable Business,BUS-G455,3 credits,),elective",KELLEY-MAJORSUSTAINABLEBUSINE-G01,POOL,program_core_electives list,,BUS-L318
KELLEY-MAJORSUSTAINABLEBUSINE,"Major,Sustainable Business,BUS-G455,3 credits,),elective",KELLEY-MAJORSUSTAINABLEBUSINE-G01,POOL,program_core_electives list,,BUS-L355
KELLEY-MAJORSUSTAINABLEBUSINE,"Major,Sustainable Business,BUS-G455,3 credits,),elective",KELLEY-MAJORSUSTAINABLEBUSINE-G01,POOL,program_core_electives list,,BUS-L319
KELLEY-MAJORSUSTAINABLEBUSINE,"Major,Sustainable Business,BUS-P316,3 credits,) P: BUS-K 201 or BUS-K 204 with a grade of C or higher,elective",KELLEY-MAJORSUSTAINABLEBUSINE-G01,POOL,program_core_electives list,,BUS-W326
KELLEY-MAJORSUSTAINABLEBUSINE,"Major,Sustainable Business,BUS-P316,3 credits,) P: BUS-K 201 or BUS-K 204 with a grade of C or higher,elective",KELLEY-MAJORSUSTAINABLEBUSINE-G01,POOL,program_core_electives list,,BUS-Z355
KELLEY-MINORBUSINESSBUSL2013C,"Minor,Business,BUS-L201,3 credits,) P: Must have completed at least two semesters on a college campus,required",KELLEY-MINORBUSINESSBUSL2013C-G01,POOL,program_core_electives list,,BUS-A200
KELLEY-MINORMARKETINGBUSM3553,"Minor,Marketing,BUS-M355,3 credits,) P: Must not be a Pre-Kelley or Kelley School of Business student,elective",KELLEY-MINORMARKETINGBUSM3553-G01,POOL,program_core_electives list,,BUS-P300
KELLEY-MINORMARKETINGBUSM3553,"Minor,Marketing,BUS-M355,3 credits,) P: Must not be a Pre-Kelley or Kelley School of Business student,elective",KELLEY-MINORMARKETINGBUSM3553-G01,POOL,program_core_electives list,,BUS-K201
KELLEY-MINORMARKETINGBUSM3553,"Minor,Marketing,BUS-M355,3 credits,) P: Must not be a Pre-Kelley or Kelley School of Business student,elective",KELLEY-MINORMARKETINGBUSM3553-G01,POOL,program_core_electives list,,BUS-K204
KELLEY-MINORMARKETINGBUSZ3023,"Minor,Marketing,BUS-Z302,3 credits,) P: Must not be a Kelley School of Business major,elective",KELLEY-MINORMARKETINGBUSZ3023-G01,POOL,program_core_electives list,,BUS-A100
KELLEY-MINORMARKETINGBUSZ3023,"Minor,Marketing,BUS-Z302,3 credits,) P: Must not be a Kelley School of Business major,elective",KELLEY-MINORMARKETINGBUSZ3023-G01,POOL,program_core_electives list,,BUS-A304
KELLEY-MINORMARKETINGBUSZ3023,"Minor,Marketing,BUS-Z302,3 credits,) P: Must not be a Kelley School of Business major,elective",KELLEY-MINORMARKETINGBUSZ3023-G01,POOL,program_core_electives list,,BUS-A306
KELLEY-MINORMARKETINGBUSZ3023,"Minor,Marketing,BUS-Z302,3 credits,) P: Must not be a Kelley School of Business major,elective",KELLEY-MINORMARKETINGBUSZ3023-G01,POOL,program_core_electives list,,BUS-A310
KELLEY-MINORMARKETINGBUSZ3023,"Minor,Marketing,BUS-Z302,3 credits,) P: Must not be a Kelley School of Business major,elective",KELLEY-MINORMARKETINGBUSZ3023-G01,POOL,program_core_electives list,,BUS-K201
KELLEY-MINORMARKETINGBUSZ3023,"Minor,Marketing,BUS-Z302,3 credits,) P: Must not be a Kelley School of Business major,elective",KELLEY-MINORMARKETINGBUSZ3023-G01,POOL,program_core_electives list,,BUS-A314
KELLEY-MINORMARKETINGBUSZ3023,"Minor,Marketing,BUS-Z302,3 credits,) P: Must not be a Kelley School of Business major,elective",KELLEY-MINORMARKETINGBUSZ3023-G01,POOL,program_core_electives list,,BUS-A324
KELLEY-MINORMARKETINGBUSZ3023,"Minor,Marketing,BUS-Z302,3 credits,) P: Must not be a Kelley School of Business major,elective",KELLEY-MINORMARKETINGBUSZ3023-G01,POOL,program_core_electives list,,BUS-W212
KELLEY-CERTIFICATEENTREPRENEU,"Certificate,Entrepreneurship,BUS-W300,3 credits,) P: Must not be a Kelley School of Business major,required",KELLEY-CERTIFICATEENTREPRENEU-G01,ANY_OF,"Certificate,Entrepreneurship,BUS-W235,3 credits,Choose one of the following: ) P: P/C: BUS-W 212 BUS-W 326: Social Entrepreneurship (3 credits) P: Current Kelley School of Business major or pursuing an Integrated Program in the Environment major BUS-W 355: TOPIC: Women & the Entrepreneurial Challenge (3 credits) P: Sophomore standing,required",1.0,BUS-W326
KELLEY-CERTIFICATEENTREPRENEU,"Certificate,Entrepreneurship,BUS-W300,3 credits,) P: Must not be a Kelley School of Business major,required",KELLEY-CERTIFICATEENTREPRENEU-G01,ANY_OF,"Certificate,Entrepreneurship,BUS-W235,3 credits,Choose one of the following: ) P: P/C: BUS-W 212 BUS-W 326: Social Entrepreneurship (3 credits) P: Current Kelley School of Business major or pursuing an Integrated Program in the Environment major BUS-W 355: TOPIC: Women & the Entrepreneurial Challenge (3 credits) P: Sophomore standing,required",1.0,BUS-W355
KELLEY-CERTIFICATEENTREPRENEU,"Certificate,Entrepreneurship,BUS-W300,3 credits,) P: Must not be a Kelley School of Business major,required",KELLEY-CERTIFICATEENTREPRENEU-G01,ANY_OF,"Certificate,Entrepreneurship,BUS-W235,3 credits,Choose one of the following: ) P: P/C: BUS-W 212 BUS-W 326: Social Entrepreneurship (3 credits) P: Current Kelley School of Business major or pursuing an Integrated Program in the Environment major BUS-W 355: TOPIC: Women & the Entrepreneurial Challenge (3 credits) P: Sophomore standing,required",1.0,BUS-K201
KELLEY-CERTIFICATEREALESTATEB,"Certificate,Real Estate,BUS-F300,3 credits,) P: BUS-A 200 and must not be a Kelley School of Business major *,required",KELLEY-CERTIFICATEREALESTATEB-G01,POOL,program_core_electives list,,BUS-F306
KELLEY-CERTIFICATEREALESTATEB,"Certificate,Real Estate,BUS-F300,3 credits,) P: BUS-A 200 and must not be a Kelley School of Business major *,required",KELLEY-CERTIFICATEREALESTATEB-G01,POOL,program_core_electives list,,BUS-F260
KELLEY-CERTIFICATEREALESTATEB,"Certificate,Real Estate,BUS-F300,3 credits,) P: BUS-A 200 and must not be a Kelley School of Business major *,required",KELLEY-CERTIFICATEREALESTATEB-G01,POOL,program_core_electives list,,BUS-F262
KELLEY-CERTIFICATEREALESTATEB,"Certificate,Real Estate,BUS-F300,3 credits,) P: BUS-A 200 and must not be a Kelley School of Business major *,required",KELLEY-CERTIFICATEREALESTATEB-G01,POOL,program_core_electives list,,BUS-K201
KELLEY-CERTIFICATEREALESTATEB,"Certificate,Real Estate,BUS-F300,3 credits,) P: BUS-A 200 and must not be a Kelley School of Business major *,required",KELLEY-CERTIFICATEREALESTATEB-G01,POOL,program_core_electives list,,BUS-K303
